date,close
21-03-2021,57351.56
22-03-2021,54083.25
23-03-2021,54340.89
24-03-2021,52303.65
25-03-2021,51293.78
26-03-2021,55025.59
27-03-2021,55817.14
28-03-2021,55777.63
29-03-2021,57635.47
30-03-2021,58746.57
31-03-2021,58740.55
01-04-2021,58720.44
02-04-2021,58950.01
03-04-2021,57051.94
04-04-2021,58202.01
05-04-2021,59129.99
06-04-2021,57991.15
07-04-2021,55953.45
08-04-2021,58077.52
09-04-2021,58142.54
10-04-2021,59769.13
11-04-2021,60002.43
12-04-2021,59860.0
13-04-2021,63575.0
14-04-2021,62959.53
15-04-2021,63159.98
16-04-2021,61334.8
17-04-2021,60006.66
18-04-2021,56150.01
19-04-2021,55633.14
20-04-2021,56425.0
21-04-2021,53787.63
22-04-2021,51690.96
23-04-2021,51125.14
24-04-2021,50047.84
25-04-2021,49066.77
26-04-2021,54001.39
27-04-2021,55011.97
28-04-2021,54846.22
29-04-2021,53555.0
30-04-2021,57694.27
01-05-2021,57800.37
02-05-2021,56578.21
03-05-2021,57169.39
04-05-2021,53200.01
05-05-2021,57436.11
06-05-2021,56393.68
07-05-2021,57314.75
08-05-2021,58862.05
09-05-2021,58240.84
10-05-2021,55816.14
11-05-2021,56670.02
12-05-2021,49631.32
13-05-2021,49670.97
14-05-2021,49841.45
15-05-2021,46762.99
16-05-2021,46431.5
17-05-2021,43538.04
18-05-2021,42849.78
19-05-2021,36690.09
20-05-2021,40526.64
21-05-2021,37252.01
22-05-2021,37449.73
23-05-2021,34655.25
24-05-2021,38796.29
25-05-2021,38324.72
26-05-2021,39241.91
27-05-2021,38529.98
28-05-2021,35663.49
29-05-2021,34605.15
30-05-2021,35641.27
31-05-2021,37253.81
01-06-2021,36693.09
02-06-2021,37568.68
03-06-2021,39246.79
04-06-2021,36829.0
05-06-2021,35513.2
06-06-2021,35796.31
07-06-2021,33552.79
08-06-2021,33380.81
09-06-2021,37388.05
10-06-2021,36675.72
11-06-2021,37331.98
12-06-2021,35546.11
13-06-2021,39020.57
14-06-2021,40516.29
15-06-2021,40144.04
16-06-2021,38349.01
17-06-2021,38092.97
18-06-2021,35819.84
19-06-2021,35483.72
20-06-2021,35600.16
21-06-2021,31608.93
22-06-2021,32509.56
23-06-2021,33678.07
24-06-2021,34663.09
25-06-2021,31584.45
26-06-2021,32283.65
27-06-2021,34700.34
28-06-2021,34494.89
29-06-2021,35911.73
30-06-2021,35045.0
01-07-2021,33504.69
02-07-2021,33786.55
03-07-2021,34669.13
04-07-2021,35286.51
05-07-2021,33690.14
06-07-2021,34220.01
07-07-2021,33862.12
08-07-2021,32875.71
09-07-2021,33815.81
10-07-2021,33502.87
11-07-2021,34258.99
12-07-2021,33086.63
13-07-2021,32729.77
14-07-2021,32820.02
15-07-2021,31880.0
16-07-2021,31383.87
17-07-2021,31520.07
18-07-2021,31778.56
19-07-2021,30839.65
20-07-2021,29790.35
21-07-2021,32144.51
22-07-2021,32287.83
23-07-2021,33634.09
24-07-2021,34258.14
25-07-2021,35381.02
26-07-2021,37237.6
27-07-2021,39457.87
28-07-2021,40019.56
29-07-2021,40016.48
30-07-2021,42206.37
31-07-2021,41461.83
01-08-2021,39845.44
02-08-2021,39147.82
03-08-2021,38207.05
04-08-2021,39723.18
05-08-2021,40862.46
06-08-2021,42836.87
07-08-2021,44572.54
08-08-2021,43794.37
09-08-2021,46253.4
10-08-2021,45584.99
11-08-2021,45511.0
12-08-2021,44399.0
13-08-2021,47800.0
14-08-2021,47068.51
15-08-2021,46973.82
16-08-2021,45901.29
17-08-2021,44695.95
18-08-2021,44705.29
19-08-2021,46760.62
20-08-2021,49322.47
21-08-2021,48821.87
22-08-2021,49239.22
23-08-2021,49488.85
24-08-2021,47674.01
25-08-2021,48973.32
26-08-2021,46843.87
27-08-2021,49069.9
28-08-2021,48895.35
29-08-2021,48767.83
30-08-2021,46982.91
31-08-2021,47100.89
01-09-2021,48810.52
02-09-2021,49246.64
03-09-2021,49999.14
04-09-2021,49915.64
05-09-2021,51756.88
06-09-2021,52663.9
07-09-2021,46863.73
08-09-2021,46048.31
09-09-2021,46395.14
10-09-2021,44850.91
11-09-2021,45173.69
12-09-2021,46025.24
13-09-2021,44940.73
14-09-2021,47111.52
15-09-2021,48121.41
16-09-2021,47737.82
17-09-2021,47299.98
18-09-2021,48292.74
19-09-2021,47241.75
20-09-2021,43015.62
21-09-2021,40734.38
22-09-2021,43543.61
23-09-2021,44865.26
24-09-2021,42810.57
25-09-2021,42670.64
26-09-2021,43160.9
27-09-2021,42147.35
28-09-2021,41026.54
29-09-2021,41524.28
30-09-2021,43824.1
01-10-2021,48141.61
02-10-2021,47634.9
03-10-2021,48200.01
04-10-2021,49224.94
05-10-2021,51471.99
06-10-2021,55315.0
07-10-2021,53785.22
08-10-2021,53951.43
09-10-2021,54949.72
10-10-2021,54659.0
11-10-2021,57471.35
12-10-2021,55996.93
13-10-2021,57367.0
14-10-2021,57347.94
15-10-2021,61672.42
16-10-2021,60875.57
17-10-2021,61528.33
18-10-2021,62009.84
19-10-2021,64280.59
20-10-2021,66001.41
21-10-2021,62193.15
22-10-2021,60688.22
23-10-2021,61286.75
24-10-2021,60852.22
25-10-2021,63078.78
26-10-2021,60328.81
27-10-2021,58413.44
28-10-2021,60575.89
29-10-2021,62253.71
30-10-2021,61859.19
31-10-2021,61299.8
01-11-2021,60911.11
02-11-2021,63219.99
03-11-2021,62896.48
04-11-2021,61395.01
05-11-2021,60937.12
06-11-2021,61470.61
07-11-2021,63273.59
08-11-2021,67525.83
09-11-2021,66947.66
10-11-2021,64882.43
11-11-2021,64774.26
12-11-2021,64122.23
13-11-2021,64380.0
14-11-2021,65519.1
15-11-2021,63606.74
16-11-2021,60058.87
17-11-2021,60344.87
18-11-2021,56891.62
19-11-2021,58052.24
20-11-2021,59707.51
21-11-2021,58622.02
22-11-2021,56247.18
23-11-2021,57541.27
24-11-2021,57138.29
25-11-2021,58960.36
26-11-2021,53726.53
27-11-2021,54721.03
28-11-2021,57274.88
29-11-2021,57776.25
30-11-2021,56950.56
01-12-2021,57184.07
02-12-2021,56480.34
03-12-2021,53601.05
04-12-2021,49152.47
05-12-2021,49396.33
06-12-2021,50441.92
07-12-2021,50588.95
08-12-2021,50471.19
09-12-2021,47545.59
10-12-2021,47140.54
11-12-2021,49389.99
12-12-2021,50053.9
13-12-2021,46702.75
14-12-2021,48343.28
15-12-2021,48864.98
16-12-2021,47632.38
17-12-2021,46131.2
18-12-2021,46834.48
19-12-2021,46681.23
20-12-2021,46914.16
21-12-2021,48889.88
22-12-2021,48588.16
23-12-2021,50838.81
24-12-2021,50820.0
25-12-2021,50399.66
26-12-2021,50775.49
27-12-2021,50701.44
28-12-2021,47543.74
29-12-2021,46464.66
30-12-2021,47120.87
31-12-2021,46216.93
01-01-2022,47722.65
02-01-2022,47286.18
03-01-2022,46446.1
04-01-2022,45832.01
05-01-2022,43451.13
06-01-2022,43082.31
07-01-2022,41566.48
08-01-2022,41679.74
09-01-2022,41864.62
10-01-2022,41822.49
11-01-2022,42729.29
12-01-2022,43902.66
13-01-2022,42560.11
14-01-2022,43059.96
15-01-2022,43084.29
16-01-2022,43071.66
17-01-2022,42201.62
18-01-2022,42352.12
19-01-2022,41660.01
20-01-2022,40680.91
21-01-2022,36445.31
22-01-2022,35071.42
23-01-2022,36244.55
24-01-2022,36660.35
25-01-2022,36958.32
26-01-2022,36809.34
27-01-2022,37160.1
28-01-2022,37716.56
29-01-2022,38166.84
30-01-2022,37881.76
31-01-2022,38466.9
01-02-2022,38694.59
02-02-2022,36896.36
03-02-2022,37311.61
04-02-2022,41574.25
05-02-2022,41382.59
06-02-2022,42380.87
07-02-2022,43839.99
08-02-2022,44042.99
09-02-2022,44372.72
10-02-2022,43495.44
11-02-2022,42373.73
12-02-2022,42217.87
13-02-2022,42053.66
14-02-2022,42535.94
15-02-2022,44544.86
16-02-2022,43873.56
17-02-2022,40515.7
18-02-2022,39974.44
19-02-2022,40079.17
20-02-2022,38386.89
21-02-2022,37008.16
22-02-2022,38230.33
23-02-2022,37250.01
24-02-2022,38327.21
25-02-2022,39219.17
26-02-2022,39116.72
27-02-2022,37699.07
28-02-2022,43160.0
01-03-2022,44421.2
02-03-2022,43892.98
03-03-2022,42454.0
04-03-2022,39148.66
05-03-2022,39397.96
06-03-2022,38420.81
07-03-2022,37988.0
08-03-2022,38730.63
09-03-2022,41941.71
10-03-2022,39422.0
11-03-2022,38729.57
12-03-2022,38807.36
13-03-2022,37777.34
14-03-2022,39671.37
15-03-2022,39280.33
16-03-2022,41114.0
17-03-2022,40917.9
18-03-2022,41757.51
19-03-2022,42201.13
20-03-2022,41262.11
21-03-2022,41002.25
22-03-2022,42364.13
23-03-2022,42882.76
