date,close
01-11-2023,227.9
02-11-2023,231.9
03-11-2023,230.2
04-11-2023,237.1
05-11-2023,244.0
06-11-2023,255.1
07-11-2023,246.2
08-11-2023,246.7
09-11-2023,251.6
10-11-2023,251.0
11-11-2023,251.5
12-11-2023,247.4
13-11-2023,241.1
14-11-2023,242.3
15-11-2023,253.7
16-11-2023,242.7
17-11-2023,244.9
18-11-2023,244.8
19-11-2023,246.4
20-11-2023,253.1
21-11-2023,225.5
22-11-2023,236.1
23-11-2023,233.8
24-11-2023,232.7
25-11-2023,234.4
26-11-2023,231.7
27-11-2023,227.2
28-11-2023,229.6
29-11-2023,227.3
30-11-2023,227.6
01-12-2023,228.5
02-12-2023,229.0
03-12-2023,228.1
04-12-2023,233.5
05-12-2023,231.2
06-12-2023,229.4
07-12-2023,232.6
08-12-2023,238.9
09-12-2023,237.7
10-12-2023,239.8
11-12-2023,246.4
12-12-2023,254.6
13-12-2023,252.0
14-12-2023,253.3
15-12-2023,244.9
16-12-2023,244.4
17-12-2023,238.8
18-12-2023,241.7
19-12-2023,252.9
20-12-2023,260.3
21-12-2023,272.1
22-12-2023,271.1
23-12-2023,271.0
24-12-2023,264.5
25-12-2023,266.9
26-12-2023,297.7
27-12-2023,324.1
28-12-2023,322.6
29-12-2023,313.7
30-12-2023,317.1
31-12-2023,311.8
01-01-2024,313.5
02-01-2024,312.2
03-01-2024,315.8
04-01-2024,323.7
05-01-2024,317.5
06-01-2024,307.5
07-01-2024,302.4
08-01-2024,303.7
09-01-2024,301.1
10-01-2024,305.8
11-01-2024,308.2
12-01-2024,296.6
13-01-2024,302.2
14-01-2024,299.5
15-01-2024,317.5
16-01-2024,315.2
17-01-2024,309.4
18-01-2024,313.0
19-01-2024,314.7
20-01-2024,317.2
21-01-2024,318.6
22-01-2024,305.9
23-01-2024,298.8
24-01-2024,293.1
25-01-2024,292.1
26-01-2024,302.2
27-01-2024,305.6
28-01-2024,305.3
29-01-2024,310.7
30-01-2024,307.6
31-01-2024,300.5
01-02-2024,300.2
02-02-2024,301.4
03-02-2024,299.7
04-02-2024,304.7
05-02-2024,301.2
06-02-2024,302.7
07-02-2024,307.3
08-02-2024,319.2
09-02-2024,324.0
10-02-2024,323.0
11-02-2024,320.7
12-02-2024,327.8
13-02-2024,324.7
14-02-2024,333.9
15-02-2024,354.2
16-02-2024,360.4
17-02-2024,352.9
18-02-2024,349.8
19-02-2024,351.6
20-02-2024,354.6
21-02-2024,379.2
22-02-2024,382.6
23-02-2024,375.5
24-02-2024,381.7
25-02-2024,388.5
26-02-2024,401.6
27-02-2024,394.6
28-02-2024,414.6
29-02-2024,399.4
01-03-2024,407.4
02-03-2024,410.9
03-03-2024,414.5
04-03-2024,418.4
05-03-2024,394.1
06-03-2024,429.4
07-03-2024,474.6
08-03-2024,485.8
09-03-2024,488.3
10-03-2024,528.9
11-03-2024,523.0
12-03-2024,537.5
13-03-2024,630.5
14-03-2024,603.2
15-03-2024,632.7
16-03-2024,576.4
17-03-2024,571.7
18-03-2024,555.4
19-03-2024,507.7
20-03-2024,556.8
21-03-2024,558.5
